9,3575,10
9,3613,9
9,3623,7
9,3630,5
9,3642,6
9,3660,7
9,3673,5
9,3809,8
9,3837,8
9,3866,10
9,3978,10
9,3992,10
9,4002,10
9,4004,10
9,4009,7
9,4033,10
9,4056,1
9,4057,8
9,4061,10
9,4066,6
9,4097,7
9,4127,9
9,4147,6
9,4163,6
9,4239,5
9,4243,9
9,4259,3
9,4414,9
9,4419,9
9,4435,10
9,4464,9
9,4496,9
10,1465,10
10,1504,7
10,1787,5
10,1888,7
10,1922,6
10,1928,3
10,2049,6
10,2070,3
10,2238,4
10,2255,8
10,2303,9
10,2320,8
10,2346,5
10,2415,5
10,2544,2
10,2553,4
10,2584,3
10,2656,5
10,2657,2
10,2740,3
10,2768,5
10,2907,6
10,2929,7
10,2937,4
10,2955,5
10,3033,6
10,3271,6
10,3329,3
10,3374,7
10,3398,7
10,3468,4
10,3761,5
10,3936,8
10,4389,6
11,295,10
11,361,10
11,361,10
11,515,10
11,515,10
11,563,10
11,615,10
11,693,10
11,802,4
11,802,4
11,802,4
11,820,10
11,820,10
11,910,9
11,1052,9
11,1241,3
11,1281,10
11,1300,10
11,1332,10
11,1332,10
11,1338,6
11,1378,10
11,1418,9
11,1428,10
11,1466,8
11,1504,10
11,1546,10
11,1558,9
11,1622,10
11,1624,10
11,1659,10
11,1670,9
11,1721,10
11,1723,2
11,1729,8
11,1746,9
11,1755,8
11,1783,9
11,1786,7
11,1787,9
11,1801,9
11,1821,6
11,1852,9
11,1852,9
11,1878,9
11,1893,3
11,1911,10
11,1913,10
11,1943,1
11,1943,1
11,1951,1
11,1955,1
11,1960,9
11,1968,9
11,2049,7
11,2062,8
11,2167,10
11,2167,10
11,2228,8
11,2236,9
11,2319,9
11,2408,8
11,2408,8
11,2481,9
12,16,10
12,17,8
12,35,8
12,292,6
12,453,8
12,502,3
12,538,4
12,597,5
12,614,6
12,648,6
12,651,5
12,672,4
12,731,5
12,752,6
12,775,8
12,814,3
12,857,4
12,905,1
12,984,2
12,1010,4
12,1058,1
12,1163,6
12,1309,1
12,1315,5
12,1394,4
12,1459,3
12,1472,5
12,1484,4
12,1671,8
12,1685,4
12,1717,4
12,1732,3
12,1771,3
12,1797,5
12,1820,4
12,1822,5
12,1835,2
12,1840,3
12,1871,9
12,1986,3
12,2002,4
12,2121,1
12,2622,3
12,3456,7
12,3898,7
12,3918,8
12,4049,6
13,3,7
13,25,7
13,39,7
13,47,6
13,48,7
13,73,7
13,103,5
13,110,6
13,155,8
13,161,7
13,268,7
13,337,7
13,372,8
13,443,7
13,456,8
13,463,7
13,469,6
13,503,6
13,507,8
13,514,6
13,517,4
13,542,7
13,552,6
13,576,6
13,614,7
13,640,8
13,663,1
13,673,6
13,689,7
13,692,8
13,722,1
13,735,6
13,767,7
13,802,7
13,835,2
13,858,6
13,862,5
13,877,9
13,890,10
13,891,7
13,894,8
13,919,7
13,920,1
13,930,10
13,971,10
13,973,7
13,1012,7
13,1024,5
13,1033,6
13,1035,6
13,1048,8
13,1057,7
13,1058,6
13,1063,6
13,1067,6
13,1068,7
13,1073,7
13,1078,6
13,1087,7
13,1091,6
13,1094,1
13,1099,7
13,1113,5
13,1115,8
13,1120,6
13,1121,6
13,1125,7
13,1143,6
13,1148,6
13,1160,10
13,1172,8
13,1177,7
13,1179,6
13,1187,7
13,1196,6
13,1202,7
13,1223,7
13,1225,7
13,1226,8
13,1228,6
13,1229,6
13,1242,6
13,1245,6
13,1247,6
13,1272,7
13,1274,6
13,1301,8
13,1323,7
13,1327,6
13,1340,7
13,1361,1
13,1390,7
13,1397,7
13,1410,6
13,1412,8
13,1418,6
13,1436,4
13,1455,10
13,1481,5
13,1504,7
13,1507,9
13,1522,6
13,1525,6
13,1541,6
13,1546,8
13,1569,7
13,1578,6
13,1581,6
13,1583,7
13,1605,7
13,1609,7
13,1624,7
13,1631,6
13,1658,7
13,1678,7
13,1684,7
13,1689,7
13,1693,6
13,1696,1
13,1707,6
13,1714,7
13,1763,9
13,1895,6
13,1910,7
13,1941,10
13,1967,5
13,2037,6
13,2065,6
13,2111,6
13,2150,6
13,2173,7
13,2222,1
13,2226,7
13,2243,6
13,2245,1
13,2247,4
13,2248,7
13,2251,6
13,2255,6
13,2280,5
13,2302,8
13,2315,6
13,2324,6
13,2333,6
13,2340,1
13,2341,6
13,2363,8
13,2391,3
13,2393,5
13,2397,8
13,2411,6
13,2414,8
13,2415,3
13,2418,4
13,2439,6
13,2450,1
13,2452,1
13,2458,2
13,2476,6
13,2477,5
13,2484,10
13,2487,5
13,2496,7
13,2497,5
13,2498,1
13,2514,6
13,2515,5
13,2516,6
13,2518,7
13,2534,9
13,2544,3
13,2558,6
13,2592,10
13,2600,7
13,2607,8
13,2610,4
13,2611,6
13,2628,8
13,2644,6
13,2650,7
13,2661,7
13,2675,7
13,2681,5
13,2682,5
13,2726,8
13,2760,7
13,2771,5
13,2778,7
13,2805,7
13,2807,3
13,2808,10
13,2809,3
13,2815,5
13,2826,9
13,2831,6
13,2850,4
13,2862,6
13,2890,7
13,2891,5
13,2898,7
13,2901,6
13,2905,1
13,2953,8
13,2978,3
13,3003,6
13,3009,8
13,3042,8
13,3075,10
13,3081,1
13,3082,1
13,3088,3
13,3102,1
13,3114,4
13,3122,6
13,3144,3
13,3177,1
13,3215,5
13,3243,1
13,3250,6
13,3252,10
13,3288,7
13,3296,4
13,3333,5
13,3335,4
13,3346,7
13,3385,1
13,3440,6
13,3483,4
13,3521,4
13,3528,6
13,3575,1
13,3600,6
13,3607,6
13,3627,6
13,3677,8
13,3692,7
13,3733,5
13,3740,7
13,3753,4
13,3800,7
13,3821,7
13,3822,1
13,3846,7
13,3863,4
13,3910,7
13,3916,8
13,3927,2
13,3936,7
13,3966,8
13,4004,7
13,4044,10
13,4049,7
13,4065,6
13,4091,5
13,4120,4
13,4128,7
13,4143,4
13,4165,3
13,4212,7
13,4214,7
13,4272,3
13,4317,6
13,4354,8
13,4376,7
13,4461,4
13,4559,8
14,1671,1
14,1683,9
14,1742,6
14,1814,8
14,1839,5
14,1891,7
14,2073,7
14,2514,3
14,3535,7
14,4147,1
15,808,9
15,906,9
15,996,10
15,1489,8
15,1618,10
15,1666,8
15,1777,10
15,1852,10
15,1854,9
15,1888,10
15,1913,10
15,1931,9
15,1972,10
15,1974,9
15,2024,9
15,2052,10
15,2108,9
15,2167,9
15,2203,9
15,2229,10
15,2324,9
15,2417,8
15,2905,8
15,3309,7
15,3517,7
15,3728,8
15,3734,7
15,3822,6
16,1736,9
16,1787,9
16,2450,10
16,2570,9
16,2575,10
16,2693,1
16,2801,9
16,2826,10
16,3660,9
16,3673,7
16,3901,3
16,4068,8
17,515,10
17,752,10
17,921,10
17,926,10
17,1197,10
17,1449,10
17,1712,10
17,1735,6
17,1742,10
17,1783,7
17,1821,1
17,1832,8
17,1891,10
17,1898,9
17,1913,10
17,1916,10
17,1936,10
17,1943,6
17,1955,1
17,1973,10
17,2015,10
17,2084,7
17,2128,8
17,2157,9
17,2217,5
17,2289,8
17,2463,10
17,2488,9
17,2544,9
17,2570,9
17,2575,10
17,2636,9
17,2736,8
17,2750,9
17,2757,9
17,2768,10
17,2817,8
17,2827,10
17,2851,10
17,2886,8
17,2940,10
17,2946,10
17,2983,10
17,3004,9
17,3138,10
17,3157,5
17,3197,5
17,3244,10
17,3252,10
17,3279,10
17,3328,8
17,3414,8
17,3456,9
17,3506,9
17,3527,10
17,3569,3
17,3791,7
17,3853,7
17,3870,9
17,3959,8
17,3969,10
17,4049,10
17,4075,8
17,4165,1
17,4204,10
17,4214,9
17,4383,9
17,4424,9
18,1689,3
18,1901,3
18,1911,10
18,1970,9
18,2200,5
18,2269,7
18,2294,8
18,2294,8
18,2346,6
18,2423,7
18,2455,6
18,2458,8
18,2500,8
18,2510,9
18,2544,7
18,2553,4
18,2571,8
18,2605,8
18,2736,8
18,2973,5
18,3004,7
18,3033,7
18,3138,7
18,3564,7
18,3656,7
18,3660,6
18,3686,8
18,3742,1
18,3853,6
18,4023,6
18,4115,4
18,4166,7
18,4356,9
18,4371,6
18,4431,8
18,4630,8
19,295,9
19,578,9
19,679,8
19,861,5
19,913,6
19,950,6
19,981,9
19,1075,4
19,1115,5
19,1469,2
19,1563,8
19,1665,5
19,1840,6
19,1930,6
19,1995,6
19,2072,8
19,2150,9
19,2170,6
19,2199,4
19,2217,8
19,2257,7
19,2346,8
19,2390,7
19,2824,6
19,2975,9
19,3171,8
19,3244,9
19,3383,6
19,3499,9
19,3521,5
19,3802,5
19,4049,5
19,4069,6
19,4251,5
19,4458,5
19,4502,6
19,4557,5
20,19,10
20,23,9
20,33,6
20,43,8
20,59,7
20,64,6
20,74,8
20,85,9
20,86,8
20,87,7
20,91,6
20,95,9
20,98,9
20,104,8
20,121,8
20,145,8
20,146,5
20,149,7
20,150,7
20,155,6
20,185,8
20,209,8
20,251,8
20,293,7
20,295,6
20,312,6
20,343,8
20,383,6
20,398,10
20,430,7
20,442,8
20,466,6
20,509,5
20,518,8
20,602,5
20,615,8
20,681,6
20,690,7
20,763,7
20,771,5
20,778,9
20,814,7
20,843,7
20,855,9
20,872,8
20,886,7
20,901,8
20,955,8
20,1064,8
20,1073,8
20,1087,7
20,1146,7
20,1171,7
20,1176,8
20,1185,8
20,1212,7
20,1222,6
20,1223,7
20,1263,6
20,1281,7
20,1299,7
20,1300,6
20,1315,7
20,1421,9
20,1439,9
20,1473,4
20,1505,7
20,1509,8
20,1547,8
20,1628,5
20,1825,6
20,1833,7
20,1911,9
20,1946,6
20,2044,8
20,2065,7
20,2085,7
20,2151,6
20,2181,7
20,2247,6
20,2308,7
20,2400,5
20,2461,6
20,2481,8
20,2510,9
20,2542,9
20,2544,6
20,2569,7
20,2583,6
20,2588,5
20,2628,7
20,2772,7
20,2803,7
20,2804,7
20,2868,6
20,2884,6
20,2897,6
20,2910,8
20,3051,6
20,3090,7
20,3104,7
20,3201,6
20,3218,8
20,3316,7
20,3398,7
20,3499,8
20,3549,5
20,3593,8
21,485,8
21,503,8
21,736,7
21,1143,6
21,1669,2
21,1820,7
21,2545,3
21,2659,5
21,2827,8
21,2871,3
22,45,10
22,69,9
22,93,5
22,97,5
22,106,10
22,120,7
22,127,8
22,129,10
22,131,8
22,155,7
22,159,8
22,162,6
22,205,7
22,249,4
22,320,10
22,330,4
22,332,6
22,347,6
22,368,7
22,370,1
22,419,9
22,447,9
22,462,4
22,487,2
22,508,7
22,539,4
22,557,8
22,569,10
22,582,5
22,592,8
22,594,9
22,604,7
22,612,6
22,626,6
22,629,4
22,634,6
22,648,9
22,658,8
22,664,9
22,691,7
22,696,6
22,701,3
22,703,6
22,724,10
22,733,7
22,735,3
22,742,7
22,756,9
22,768,3
22,777,8
22,785,6
22,827,1
22,829,2
22,847,7
22,852,2
22,873,9
22,884,5
22,890,5
22,900,3
22,911,6
22,953,5
22,962,3
22,963,9
22,968,3
22,970,9
22,1011,6
22,1017,3
22,1025,3
22,1044,7
22,1053,6
22,1075,3
22,1078,6
22,1110,4
22,1111,8
22,1127,5
22,1139,3
22,1177,8
22,1183,4
22,1200,7
22,1205,10
22,1263,8
22,1342,5
22,1346,5
22,1349,4
22,1373,5
22,1386,6
22,1475,2
22,1478,7
22,1506,4
22,1549,7
22,1618,7
22,1703,6
22,1708,6
22,1717,3
22,1723,5
22,1736,6
22,1786,7
22,1899,3
22,1902,7
22,1911,10
22,1978,8
22,2102,4
22,2222,3
22,2272,4
22,2279,4
22,2280,5
