0,73245
1,73246
2,73247
3,73248
4,73249
5,73250
6,73251
7,73252
8,73253
9,73254
10,73255
11,73256
12,73257
13,73258
14,73259
15,73260
16,73261
17,73262
18,73263
19,73264
20,73265
21,73266
22,73267
23,73268
24,73269
25,73270
26,73271
27,73272
28,73273
29,73274
30,73275
31,73276
32,73277
33,73278
34,73279
35,73280
36,73281
37,73282
38,73283
39,73284
40,73285
41,73286
42,73287
43,73288
44,73289
45,73290
46,73291
47,73292
48,73293
49,73294
50,73295
51,73296
52,73297
53,73298
54,73299
55,73300
56,73301
57,73302
58,73303
59,73304
60,73305
61,73306
62,73307
63,73308
64,73309
65,73310
66,73311
67,73312
68,73313
69,73314
70,73315
71,73316
72,73317
73,73318
74,73319
75,73320
76,73321
77,73322
78,73323
79,73324
80,73325
81,73326
82,73327
83,73328
84,73329
85,73330
86,73331
87,73332
88,73333
89,73334
90,73335
91,73336
92,73337
93,73338
94,73339
95,73340
96,73341
97,73342
98,73343
99,73344
100,73345
101,73346
102,73347
103,73348
104,73349
105,73350
106,73351
107,73352
108,73353
109,73354
110,73355
111,73356
112,73357
113,73358
114,73359
115,73360
116,73361
117,73362
118,73363
119,73364
120,73365
121,73366
122,73367
123,73368
124,73369
125,73370
126,73371
127,73372
128,73373
129,73374
130,73375
131,73376
132,73377
133,73378
134,73379
135,73380
136,73381
137,73382
138,73383
139,73384
140,73385
141,73386
142,73387
143,73388
144,73389
145,73390
146,73391
147,73392
148,73393
149,73394
150,73395
151,73396
152,73397
153,73398
154,73399
155,73400
156,73401
157,73402
158,73403
159,73404
160,73405
161,73406
162,73407
163,73408
164,73409
165,73410
166,73411
167,73412
168,73413
169,73414
170,73415
171,73416
172,73417
173,73418
174,73419
175,73420
176,73421
177,73422
178,73423
179,73424
180,73425
181,73426
182,73427
183,73428
184,73429
185,73430
186,73431
187,73432
188,73433
189,73434
190,73435
191,73436
192,73437
193,73438
194,73439
195,73440
196,73441
197,73442
198,73443
199,73444
200,73445
201,73446
202,73447
203,73448
204,73449
205,73450
206,73451
207,73452
208,73453
209,73454
210,73455
211,73456
212,73457
213,73458
214,73459
215,73460
216,73461
217,73462
218,73463
219,73464
220,73465
221,73466
222,73467
223,73468
224,73469
225,73470
226,73471
227,73472
228,73473
229,73474
230,73475
231,73476
232,73477
233,73478
234,73479
235,73480
236,73481
237,73482
238,73483
239,73484
240,73485
241,73486
242,73487
243,73488
244,73489
245,73490
246,73491
247,73492
248,73493
249,73494
250,73495
251,73496
252,73497
253,73498
254,73499
255,73500
256,73501
257,73502
258,73503
259,73504
260,73505
261,73506
262,73507
263,73508
264,73509
265,73510
266,73511
267,73512
268,73513
269,73514
270,73515
271,73516
272,73517
273,73518
274,73519
275,73520
276,73521
277,73522
278,73523
279,73524
280,73525
281,73526
282,73527
283,73528
284,73529
285,73530
286,73531
287,73532
288,73533
289,73534
290,73535
291,73536
292,73537
293,73538
294,73539
295,73540
296,73541
297,73542
298,73543
299,73544
300,73545
301,73546
302,73547
303,73548
304,73549
305,73550
306,73551
307,73552
308,73553
309,73554
310,73555
311,73556
312,73557
313,73558
314,73559
315,73560
316,73561
317,73562
318,73563
319,73564
320,73565
321,73566
322,73567
323,73568
324,73569
325,73570
326,73571
327,73572
328,73573
329,73574
330,73575
331,73576
332,73577
333,73578
334,73579
335,73580
336,73581
337,73582
338,73583
339,73584
340,73585
341,73586
342,73587
343,73588
344,73589
345,73590
346,73591
347,73592
348,73593
349,73594
350,73595
351,73596
352,73597
353,73598
354,73599
355,73600
356,73601
357,73602
358,73603
359,73604
360,73605
361,73606
362,73607
363,73608
364,73609
365,73610
366,73611
367,73612
368,73613
369,73614
370,73615
371,73616
372,73617
373,73618
374,73619
375,73620
376,73621
377,73622
378,73623
379,73624
380,73625
381,73626
382,73627
383,73628
384,73629
385,73630
386,73631
387,73632
388,73633
389,73634
390,73635
391,73636
392,73637
393,73638
394,73639
395,73640
396,73641
397,73642
398,73643
399,73644
400,73645
401,73646
402,73647
403,73648
404,73649
405,73650
406,73651
407,73652
408,73653
409,73654
410,73655
411,73656
412,73657
413,73658
414,73659
415,73660
416,73661
417,73662
418,73663
419,73664
420,73665
421,73666
422,73667
423,73668
424,73669
425,73670
426,73671
427,73672
428,73673
429,73674
430,73675
431,73676
432,73677
433,73678
434,73679
435,73680
436,73681
437,73682
438,73683
439,73684
440,73685
441,73686
442,73687
443,73688
444,73689
445,73690
446,73691
447,73692
448,73693
449,73694
450,73695
451,73696
452,73697
453,73698
454,73699
455,73700
456,73701
457,73702
458,73703
459,73704
460,73705
461,73706
462,73707
463,73708
464,73709
465,73710
466,73711
467,73712
468,73713
469,73714
470,73715
471,73716
472,73717
473,73718
474,73719
475,73720
476,73721
477,73722
478,73723
479,73724
480,73725
481,73726
482,73727
483,73728
484,73729
485,73730
486,73731
487,73732
488,73733
489,73734
490,73735
491,73736
492,73737
493,73738
494,73739
495,73740
496,73741
497,73742
498,73743
499,73744
500,73745
501,73746
502,73747
503,73748
504,73749
505,73750
506,73751
507,73752
508,73753
509,73754
510,73755
511,73756
512,73757
513,73758
514,73759
515,73760
516,73761
517,73762
518,73763
519,73764
520,73765
521,73766
522,73767
523,73768
524,73769
525,73770
526,73771
527,73772
528,73773
529,73774
530,73775
531,73776
532,73777
533,73778
534,73779
535,73780
536,73781
537,73782
538,73783
539,73784
540,73785
541,73786
542,73787
543,73788
544,73789
545,73790
546,73791
547,73792
548,73793
549,73794
550,73795
551,73796
552,73797
553,73798
554,73799
555,73800
556,73801
557,73802
558,73803
559,73804
560,73805
561,73806
562,73807
563,73808
564,73809
565,73810
566,73811
567,73812
568,73813
569,73814
570,73815
571,73816
572,73817
573,73818
574,73819
575,73820
576,73821
577,73822
578,73823
579,73824
580,73825
581,73826
582,73827
583,73828
584,73829
585,73830
586,73831
587,73832
588,73833
589,73834
590,73835
591,73836
592,73837
593,73838
594,73839
595,73840
596,73841
597,73842
598,73843
599,73844
600,73845
601,73846
602,73847
603,73848
604,73849
605,73850
606,73851
607,73852
608,73853
609,73854
610,73855
611,73856
612,73857
613,73858
614,73859
615,73860
616,73861
617,73862
618,73863
619,73864
620,73865
621,73866
622,73867
623,73868
624,73869
625,73870
626,73871
627,73872
628,73873
629,73874
630,73875
631,73876
632,73877
633,73878
634,73879
635,73880
636,73881
637,73882
638,73883
639,73884
640,73885
641,73886
642,73887
643,73888
644,73889
645,73890
646,73891
647,73892
648,73893
649,73894
650,73895
651,73896
652,73897
653,73898
654,73899
655,73900
656,73901
657,73902
658,73903
659,73904
660,73905
661,73906
662,73907
663,73908
664,73909
665,73910
666,73911
667,73912
668,73913
669,73914
670,73915
671,73916
672,73917
673,73918
674,73919
675,73920
676,73921
677,73922
678,73923
679,73924
680,73925
681,73926
682,73927
683,73928
684,73929
685,73930
686,73931
687,73932
688,73933
689,73934
690,73935
691,73936
692,73937
693,73938
694,73939
695,73940
696,73941
697,73942
698,73943
699,73944
700,73945
701,73946
702,73947
703,73948
704,73949
705,73950
706,73951
707,73952
708,73953
709,73954
710,73955
711,73956
712,73957
713,73958
714,73959
715,73960
716,73961
717,73962
718,73963
719,73964
720,73965
721,73966
722,73967
723,73968
724,73969
725,73970
726,73971
727,73972
728,73973
729,73974
730,73975
731,73976
732,73977
733,73978
734,73979
735,73980
736,73981
737,73982
738,73983
739,73984
740,73985
741,73986
742,73987
743,73988
744,73989
745,73990
746,73991
747,73992
748,73993
749,73994
750,73995
751,73996
752,73997
753,73998
754,73999
755,74000
756,74001
757,74002
758,74003
759,74004
760,74005
761,74006
762,74007
763,74008
764,74009
765,74010
766,74011
767,74012
768,74013
769,74014
770,74015
771,74016
772,74017
773,74018
774,74019
775,74020
776,74021
777,74022
778,74023
779,74024
780,74025
781,74026
782,74027
783,74028
784,74029
785,74030
786,74031
787,74032
788,74033
789,74034
790,74035
791,74036
792,74037
793,74038
794,74039
795,74040
796,74041
797,74042
798,74043
799,74044
800,74045
801,74046
802,74047
803,74048
804,74049
805,74050
806,74051
807,74052
808,74053
809,74054
810,74055
811,74056
812,74057
813,74058
814,74059
815,74060
816,74061
817,74062
818,74063
819,74064
820,74065
821,74066
822,74067
823,74068
824,74069
825,74070
826,74071
827,74072
828,74073
829,74074
830,74075
831,74076
832,74077
833,74078
834,74079
835,74080
836,74081
837,74082
838,74083
839,74084
840,74085
841,74086
842,74087
843,74088
844,74089
845,74090
846,74091
847,74092
848,74093
849,74094
850,74095
851,74096
852,74097
853,74098
854,74099
855,74100
856,74101
857,74102
858,74103
859,74104
860,74105
861,74106
862,74107
863,74108
864,74109
865,74110
866,74111
867,74112
868,74113
869,74114
870,74115
871,74116
872,74117
873,74118
874,74119
875,74120
876,74121
877,74122
878,74123
879,74124
880,74125
881,74126
882,74127
883,74128
884,74129
885,74130
886,74131
887,74132
888,74133
889,74134
890,74135
891,74136
892,74137
893,74138
894,74139
895,74140
896,74141
897,74142
898,74143
899,74144
900,74145
901,74146
902,74147
903,74148
904,74149
905,74150
906,74151
907,74152
908,74153
909,74154
910,74155
911,74156
912,74157
913,74158
914,74159
915,74160
916,74161
917,74162
918,74163
919,74164
920,74165
921,74166
922,74167
923,74168
924,74169
925,74170
926,74171
927,74172
928,74173
929,74174
930,74175
931,74176
932,74177
933,74178
934,74179
935,74180
936,74181
937,74182
938,74183
939,74184
940,74185
941,74186
942,74187
943,74188
944,74189
945,74190
946,74191
947,74192
948,74193
949,74194
950,74195
951,74196
952,74197
953,74198
954,74199
955,74200
956,74201
957,74202
958,74203
959,74204
960,74205
961,74206
962,74207
963,74208
964,74209
965,74210
966,74211
967,74212
968,74213
969,74214
970,74215
971,74216
972,74217
973,74218
974,74219
975,74220
976,74221
977,74222
978,74223
979,74224
980,74225
981,74226
982,74227
983,74228
984,74229
985,74230
986,74231
987,74232
988,74233
989,74234
990,74235
991,74236
992,74237
993,74238
994,74239
995,74240
996,74241
997,74242
998,74243
999,74244
1000,74245
1001,74246
1002,74247
1003,74248
1004,74249
1005,74250
1006,74251
1007,74252
1008,74253
1009,74254
1010,74255
1011,74256
1012,74257
1013,74258
1014,74259
1015,74260
1016,74261
1017,74262
1018,74263
1019,74264
1020,74265
1021,74266
1022,74267
1023,74268
1024,74269
1025,74270
1026,74271
1027,74272
1028,74273
1029,74274
1030,74275
1031,74276
1032,74277
1033,74278
1034,74279
1035,74280
1036,74281
1037,74282
1038,74283
1039,74284
1040,74285
1041,74286
1042,74287
1043,74288
1044,74289
1045,74290
1046,74291
1047,74292
1048,74293
1049,74294
1050,74295
1051,74296
1052,74297
1053,74298
1054,74299
1055,74300
1056,74301
1057,74302
1058,74303
1059,74304
1060,74305
1061,74306
1062,74307
1063,74308
1064,74309
1065,74310
1066,74311
1067,74312
1068,74313
1069,74314
1070,74315
1071,74316
1072,74317
1073,74318
1074,74319
1075,74320
1076,74321
1077,74322
1078,74323
1079,74324
1080,74325
1081,74326
1082,74327
1083,74328
1084,74329
1085,74330
1086,74331
1087,74332
1088,74333
1089,74334
1090,74335
1091,74336
1092,74337
1093,74338
1094,74339
